country,fossil_share_elec,renewables_share_elec,low_carbon_share_elec,oil_share_elec,solar_share_elec,electricity_demand_per_capita,per_capita_electricity,fossil_elec_per_capita,renewables_elec_per_capita,low_carbon_elec_per_capita,electricity_generation,net_elec_imports_share_demand,carbon_intensity_elec,greenhouse_gas_emissions,Cluster,PCA1,PCA2,PCA3,Period
Gabon,-0.22864234784837772,0.3502382899152585,0.22864238153358712,-0.5866298849631056,-0.32272752834912005,-0.5202467351045965,-0.531668445793726,-0.5476085572229751,-0.17037738115774373,-0.2264677096688775,-0.21432118078217285,0.21483088418582671,0.03119374804995198,-0.18534866078038958,1,-0.03955500372175141,-1.1206016732403674,-0.004095478374559324,2012-2016
Gambia,1.0164065072046917,-0.9357882452155006,-1.0164064616309085,1.6440363218144678,-0.32272752834912005,-0.7267082104755873,-0.7128219360606801,-0.6991041545469635,-0.28052105020964396,-0.33079437829634384,-0.21816548046678763,-0.021621147758988633,0.6727962489162544,-0.18829900338385872,0,-2.2455331082420096,0.026662728298554275,-0.6354667439617453,2012-2016
Georgia,-1.3407247623762757,1.4989221255180003,1.3407247854425655,-0.8980392234033829,-0.32272752834912005,-0.2196491020219507,-0.21268024118306852,-0.5623554355322956,0.25364490518408933,0.17516075376101287,-0.19698430649949578,-0.006733022399236689,-1.3280523615763136,-0.1835012499913014,1,2.174331255698979,-1.975768604268401,0.16235118429185388,2012-2016
Germany,-0.21968361603994419,-0.11982662406320843,0.21968364981069768,-0.7966002408470096,1.7999783446568465,0.6329481379355865,0.7229743957475195,0.6146494893583846,0.2186396257661992,0.40859139110808307,1.0942375705408407,-0.16429484098167113,0.16098855415535634,0.9376220460031304,0,0.8246987751960055,1.1286116611610386,1.3770120989988877,2012-2016
Ghana,-0.6819983443207249,0.8185153691301416,0.6819983736769828,-0.42114076696942365,-0.3046139410499936,-0.6662677679188075,-0.6509729532986404,-0.6780833100800642,-0.2178235733971599,-0.2714081335534698,-0.19243952704588393,-0.07396413483749248,-0.6706698771900224,-0.17529130129800297,1,0.5669961165905889,-1.85747445576452,0.11860562405090898,2012-2016
Gibraltar,1.0164065072046917,-0.9357882452155006,-1.0164064616309085,1.6440363218144678,-0.32272752834912005,0.4275542933177361,0.43322657356795685,1.1119159287452982,-0.28052105020964396,-0.33079437829634384,-0.21830307470712634,-0.021621147758988633,0.7328675935495376,-0.18843686986065633,0,-1.8162740118967902,1.710244213432827,-0.8011069786767547,2012-2016
Greece,0.2782452046465146,-0.1733322030740561,-0.27824516612119793,-0.663171779629615,2.2094407522871,0.31187257660767786,0.21002966343898363,0.3922615519961593,0.019381465658468978,-0.04673056724994497,-0.10581352894658165,0.21116008912924672,0.6357512435923591,-0.06978208660478195,0,-0.26413422856346125,0.6117204305445954,-0.07521194831203591,2012-2016
Greenland,-1.3884668647984344,1.5482355402556163,1.38846688740885,-0.404505424601518,-0.32272752834912005,0.8734048520437817,0.8759043584443257,-0.2433536356569622,1.398827291995354,1.259862801688738,-0.21772768061116446,-0.021621147758988633,-1.3392598647129768,-0.18865056289969265,1,3.543117830182375,-0.348315630497813,-0.3790138214889486,2012-2016
Grenada,1.0164065072046917,-0.9357882452155006,-1.0164064616309085,1.6440363218144678,-0.32272752834912005,-0.41633123560846597,-0.40465367424802706,-0.21212746334492388,-0.28052105020964396,-0.33079437829634384,-0.2182905661398228,-0.021621147758988633,0.6917798759686788,-0.18842997653681645,0,-2.1310450350189463,0.4800945833954285,-0.6802037757242513,2012-2016
Guadeloupe,0.5037951547069428,-0.40630556761143766,-0.5037951140279218,0.47891158472149886,1.8615486523622102,0.08287265863072082,0.09099777168690153,0.3465903280724042,-0.09702095499047954,-0.15698544500197936,-0.21508003386525298,-0.021621147758988633,0.5349822393127187,-0.18521079430359194,0,-0.8965905159191906,0.6214144758965212,-0.43833651803389173,2012-2016
Guam,0.9819264314836254,-0.9001733437354147,-0.9819263862390816,1.6146651809650205,0.1362294621204135,1.2285087456815276,1.2284812521140296,2.3329655470367707,-0.25139676475467193,-0.30320822918920926,-0.21510505099986005,-0.021621147758988633,0.6914366572892522,-0.1850039945883955,0,-1.4194087476385249,2.8251120887033263,-0.8986709416659434,2012-2016
Guatemala,-0.9271011294274076,1.071685101548562,0.9271011564432575,-0.532793809066482,-0.07422182189443752,-0.6253203185714452,-0.6076765254169231,-0.6646201845364157,-0.1729097636683436,-0.22886634985669305,-0.1965590152111761,-0.10267922519944905,-0.6118640000171193,-0.17679404589509706,1,0.893104524832563,-1.9977814295629939,0.16612716273939232,2012-2016
Guinea,-1.0570176619218596,1.2058775129241952,1.057017687697178,-0.12216726209635223,-0.08470863559393178,-0.7337699050183012,-0.7198333779809827,-0.727901563278046,-0.2660406675823715,-0.31707874585956236,-0.21670197809227593,-0.021621147758988633,-1.0575370893326528,-0.18817492355474086,1,0.9502623377412667,-2.359973547551747,0.13819833733031409,2012-2016
Guinea-Bissau,1.0164065072046917,-0.9357882452155006,-1.0164064616309085,1.6440363218144678,-0.32272752834912005,-0.7451507311467745,-0.7311332155656011,-0.7280401853131792,-0.28052105020964396,-0.33079437829634384,-0.2186282974570178,-0.021621147758988633,0.5883862582581295,-0.18879532270033014,0,-2.2248180264285025,-0.022492405321400188,-0.6312786611130533,2012-2016
Guyana,0.9501321847524293,-0.8673326686126142,-0.9501321398114786,1.5875819081062696,-0.32272752834912005,-0.49769434428383696,-0.48543778456064784,-0.34855960608558556,-0.27334963342441626,-0.32400170442791343,-0.21665194382306185,-0.021621147758988633,0.6778435824372334,-0.18667907228148664,0,-2.0682647615558403,0.29835010567016873,-0.6445309420114922,2012-2016
Haiti,0.6802660563591438,-0.5885845691800208,-0.6802660139950586,1.3577020165522193,-0.32272752834912005,-0.7304733113268982,-0.7165602435991002,-0.7084984355628443,-0.277671182718952,-0.3280950204132003,-0.21651434958272314,-0.021621147758988633,0.43292434794516116,-0.18675489884372534,0,-1.7416221001631333,-0.35266805859801664,-0.5093552184477462,2012-2016
Honduras,-0.3398237310112688,0.4650789312119599,0.3398237636348428,0.4611221400560644,0.7933236750637253,-0.5646161210050664,-0.5558399205700371,-0.5806327388730625,-0.17460469930291736,-0.23047177111980482,-0.20064097767455777,0.026827881784309372,-0.37277625278184534,-0.17734551180228758,1,-0.02719049008265953,-1.272889216471688,-0.14326623633791719,2012-2016
Hong Kong,1.0112735895796066,-0.930486390399355,-1.011273544054836,-0.874682633293921,-0.32272752834912005,0.5112029220762851,0.26280647960878994,0.8399307420006187,-0.2783286936717032,-0.3287178063424967,-0.13813983638130875,0.43949173945386083,1.4220022474362846,-0.07808164850799887,0,-1.490881959404554,1.5540513283517017,-0.19430531322858147,2012-2016
Hungary,-0.7773989900409123,-0.6375712417022232,0.77739901848622,-0.8668072832548364,-0.1997458040550508,0.08707733842660076,-0.1342433581936851,-0.35438233113745016,-0.20576933660247537,0.1101159200652269,-0.15347117037298832,0.6059755028450301,-0.6838930834416239,-0.15539716869610593,1,0.6595248115053621,-0.751084945556926,0.05303693532472396,2012-2016
Iceland,-1.9678479259843549,2.146685485101799,1.967847943062446,-0.8980392234033829,-0.32272752834912005,9.715843634922177,9.655418338407035,-0.7354921989388783,13.13969621888027,12.380663048105685,-0.18127771548871066,-0.021621147758988633,-1.8233064175351275,-0.1871753915979581,2,18.157082847594367,12.263644698557286,-4.275438215019359,2012-2016
India,0.4670052660545882,-0.4564019306765544,-0.467005225726862,-0.8770060903422504,-0.14778840890755646,-0.5678895568384839,-0.5553759236262117,-0.5027366883910858,-0.24431350285124478,-0.29020477645872705,2.3764074143758642,-0.018250938898108717,1.0642932791510087,2.9997185127605395,0,-1.0645753708982557,0.5547160336064727,3.8166877183001198,2012-2016
Indonesia,0.5729343614150666,-0.47772031899542877,-0.5729343200758573,-0.6318788296679834,-0.32113861718253,-0.5750131203120207,-0.5623092422570108,-0.501998969740447,-0.24722555408012728,-0.29925731201381073,0.27016064801771783,-0.020368705276904882,0.8481777638097772,0.368385149953424,0,-1.2006564396107706,-0.129804463858049,0.5622668235735571,2012-2016
Iran,0.8153274434964137,-0.7725712611951998,-0.8153273998426703,-0.25099456657690244,-0.32272752834912005,-0.11953015373541835,-0.09749695536794283,0.20519783083840681,-0.23687909148534816,-0.27811340945611807,0.34400289033282394,-0.06765637906408886,0.6643789117499883,0.41011733248006454,0,-1.3008157201948596,0.7604894189325597,0.45430429918011367,2012-2016
Iraq,0.8358412084701552,-0.7492800896889222,-0.8358411646205324,0.1577559286408566,-0.29611326630873686,-0.36783615884356224,-0.40412331614182123,-0.24152756614917145,-0.2558080860022141,-0.30738657601534214,-0.08481581396640805,0.27119990455219256,0.7078675449401063,-0.043380656298037126,0,-1.5868336407569092,0.2613875862465119,-0.17922544411163713,2012-2016
Ireland,0.305497416130397,-0.20148135317931368,-0.30549737734485766,-0.6448637515529562,-0.32272752834912005,0.41670296435139004,0.38313831406202514,0.6108634050026269,0.06429062018229863,-0.004193192903539661,-0.16174350288304878,0.05661324117641022,-0.09223818752556556,-0.1459326350639491,0,0.031612715915511444,0.6576519962909908,-0.21476675230723732,2012-2016
Israel,0.9703236502473864,-0.888188685871941,-0.9703236051136338,-0.7614128311501042,0.22338123960787737,0.6668737502416855,0.7897644584021591,1.6380880603388348,-0.2500858590304209,-0.3019665561246291,-0.08678382855549502,-0.21428779053015598,0.9249901042654433,-0.034529628487629714,0,-1.1099060035104384,2.017394434491704,-0.17537557268818982,2012-2016
Italy,-0.12200896844166664,0.24009533858356075,0.12200900314508414,-0.7262559263597413,2.691039726880542,0.2878967418065428,0.16079776267228968,0.1421486679886753,0.16021106993082251,0.08666142508450296,0.3747906439892182,0.2740463647387465,-0.3166563646154663,0.20483414852840362,1,0.6102336952079013,0.06992692457925902,0.5184750381538794,2012-2016
Jamaica,0.7065155583534748,-0.6156980081118918,-0.7065155157387413,1.3743983687332102,-0.2677512019851046,-0.4528916083675959,-0.4409538750900105,-0.31794781958410456,-0.2409175553145356,-0.29328245660373486,-0.2097013499247399,-0.021621147758988633,0.4826232202994915,-0.1799649748614424,0,-1.649129154774228,0.08870400138666731,-0.5573420209823684,2012-2016
Japan,0.6077546421415164,-0.5452141637944564,-0.6077546004698193,-0.5662983647524533,0.5994765127397403,0.8459071503287593,0.848602336620738,1.4265124018864768,-0.02224170217065287,-0.0662067142545389,2.000541644994862,-0.021621147758988633,0.43063730018013524,1.9618321021326728,0,-0.3137018741249257,2.354172678143688,2.542336439794771,2012-2016
Jordan,0.9762265055162345,-0.8942858189105086,-0.9762264603261173,0.675637727014818,-0.12824480155849893,-0.3333350011593742,-0.33232721629898687,-0.10599634672161933,-0.2738509745004036,-0.3244765682558037,-0.1808399156330875,0.03303088782284781,0.7381281264384425,-0.14742848633720335,0,-1.8440004238138679,0.49276787124853666,-0.44201317505765875,2012-2016
Kazakhstan,0.7270114178006171,-0.636868437691711,-0.7270113749901752,-0.8683579493374192,-0.3108106945996948,0.2544718130900939,0.2654535273466244,0.6936080489599948,-0.15532362428258467,-0.2122089845089854,-0.02519164315296838,-0.031098721596138766,1.4675929940912198,0.08071295946750348,0,-1.116931725088172,1.2638831139164353,0.030933044981764208,2012-2016
Kenya,-1.4384173155011524,1.5998299855536673,1.4384173376346072,-0.44705468507737434,-0.15064844900741853,-0.7123056660228575,-0.6986858702032765,-0.7252062280845465,-0.24093176594028448,-0.2932959167259212,-0.19998219312990578,-0.011915857106914177,-1.3256264111927902,-0.18428708890904788,1,1.548961713563326,-2.7486213162382946,0.2826326648083565,2012-2016
Kiribati,1.0164065072046917,-0.9357882452155006,-1.0164064616309085,1.6440363218144678,-0.32272752834912005,-0.7034734271299932,-0.6897524967110932,-0.6626491374849607,-0.28052105020964396,-0.33079437829634384,-0.21866165363649387,-0.021621147758988633,0.6220354175891102,-0.18882978931952954,0,-2.219725871090689,0.04662985203134605,-0.6381249887014769,2012-2016
Kosovo,0.9384279388654619,-0.8552432066423098,-0.9384278940362712,-0.8937888730917786,-0.32272752834912005,-0.10843035547431541,-0.09715012438719971,0.24744775261304333,-0.2589848958894446,-0.31039560953719975,-0.20621979869192714,-0.030743483364856827,2.0415321531353237,-0.16853584393491944,0,-1.7625509746871204,0.9982602522107602,-0.2315671841553758,2012-2016
Kuwait,1.0159588690397132,-0.9353258741559533,-1.0159588234702046,0.31571541886960336,-0.32161529053250704,2.5686472998109524,2.5590830758833203,4.470484472008432,-0.2798889713767674,-0.3301956813443395,-0.08293535934844573,-0.021621147758988633,0.6929387437450955,-0.042780937123967466,0,-0.6554892484093264,4.716551513726592,-0.6544303951889605,2012-2016
Kyrgyzstan,-1.667064921663231,1.836002957823118,1.667064941613403,-0.8831324924062253,-0.32272752834912005,-0.299612727074961,-0.28230535589778116,-0.6650150055145087,0.2476264601686696,0.1694601599440368,-0.1897626936429309,-0.0535424908750796,-1.4882951062003529,-0.18366668976345857,1,2.539557384786943,-2.398600849956088,0.24063239348938334,2012-2016
Laos,-1.697993734608802,1.867949715564127,1.697993754263645,-0.8980392234033829,-0.32272752834912005,-0.601314982340665,-0.2557701109355696,-0.6462730305594333,0.2665789757212577,0.18741173924706572,-0.18325406912266662,-5.234651105095443,-1.5132418549678026,-0.181205773152621,1,2.997241333036549,-2.506706689951257,0.2926056724404203,2012-2016
Latvia,-0.6691600817491457,0.8052545671423165,0.669160111227992,-0.8980392234033829,-0.32272752834912005,-0.03421469420192195,-0.18012259742220763,-0.35438269088321606,0.12572080319093323,0.05399268742560187,-0.20643244433608698,0.4754527788667093,-1.160361367822036,-0.1850108879122354,1,1.3016642666505418,-1.2565993557354174,0.040151491390439414,2012-2016
Lebanon,0.9039418946355292,-0.819622140214763,-0.9039418501356348,1.5482356628173874,-0.2934121173255338,-0.15388926891443697,-0.15277018816371946,0.15021356848424036,-0.251350016696174,-0.3031639500286377,-0.18066062616840373,0.01098334580187529,0.6248263911328708,-0.1489794842011766,0,-1.8425014400013566,0.7411056458622145,-0.6307118061192551,2012-2016
Lesotho,-1.9678479259843549,2.146685485101799,1.967847943062446,-0.8980392234033829,-0.32272752834912005,-0.6763145714987312,-0.6893587310488951,-0.7354921989388783,-0.22047934334098587,-0.2739236447332341,-0.21764845968490887,0.804002599439516,-1.8566672731753897,-0.18885736261488908,1,2.344628259348748,-3.360235191926038,0.4537203896663771,2012-2016
Liberia,1.0164065072046917,-0.9357882452155006,-1.0164064616309085,1.6440363218144678,-0.32272752834912005,-0.737123170497481,-0.7231627808613272,-0.7154450663450589,-0.28052105020964396,-0.33079437829634384,-0.21809042906296652,-0.021621147758988633,0.7392635745873221,-0.18820249685010038,0,-2.2715557241456716,0.02925232686806875,-0.6356173662405575,2012-2016
Libya,1.0155649474545325,-0.9349189876235513,-1.015564901888785,0.12264986536139806,-0.3115257046246603,0.3781574740200148,0.3806226606668571,1.028296742830988,-0.2801181544685856,-0.3304127606252546,-0.14413560964212876,-0.013710265608517808,1.2691084204187906,-0.09116517715609332,0,-1.65580169858778,1.666805592777516,-0.3939807665849333,2012-2016
Lithuania,-0.18461265794110643,0.3047594724981571,0.18461269204674138,-0.5915513432186474,0.20741268238364743,-0.023772487393322456,-0.479763734436564,-0.49134383977265744,-0.14932708323168126,-0.20652913784586208,-0.21028091354313627,1.444028033802104,-0.7804522077780861,-0.18487302143543777,1,0.22626796016131165,-1.0362003091759466,-0.03281714565102489,2012-2016
Luxembourg,0.16853804317361892,-0.06001430380013149,-0.1685380056958608,-0.7828272755430193,2.06747153955228,1.6194877916963233,-0.13893348741276618,-0.0026906133861930746,-0.10851470510476702,-0.16787217748312772,-0.21511755956716355,1.6823746696470898,-0.8335929578070426,-0.1872029648933176,0,0.40107931237729333,0.28951276335438936,-0.20374953625702616,2012-2016
Macao,-0.06680622993653565,0.18307573952015135,0.0668062651670665,0.5227217146677834,-0.32272752834912005,0.7613597597517872,-0.5144549142304811,-0.4979801898317692,-0.18870663826585107,-0.24382894657850054,-0.21723984648632721,1.922975701959826,0.05513587555338595,-0.18763724429523013,0,-0.3213060897268958,-0.31131426611553564,-0.3601364532509949,2012-2016
Madagascar,-0.5066375853176701,0.6373830477892362,0.5066376163483918,0.22520227700657655,-0.05602878903698154,-0.7363174986824454,-0.7223628423899338,-0.7250574732103401,-0.27163200979080215,-0.32237479338351804,-0.21512589861203252,-0.021621147758988633,-0.5431855384771814,-0.18684451205364377,1,0.10938162639892965,-1.7289767110289873,-0.04039024012793014,2012-2016
Malawi,-1.7873005327764175,1.9601958244176025,1.787300551578498,-0.7442436529177028,0.04868045684130223,-0.7255677050769376,-0.7114590470082468,-0.7331609864181136,-0.2509269320661208,-0.3027632097012011,-0.21430450269243478,-0.04334077756647013,-1.6607120192769933,-0.18839550991761705,1,2.089026827265515,-3.182632240712657,0.40829578323583693,2012-2016
