country,year,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_demand_per_capita,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
Congo,2002,COG,3331170.0,14180954112.0,,,,,0.0,0.0,0.0,,25.641,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.75,225.146,0.39,,-7.456,-0.352,1311.922,0.308,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.01,,,,117.076,0.39,,100.0,,,,,117.076,0.39,,100.0,,0.36,48.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,-3.95,-5.762,42065.578,140.128,0.0,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,117.076,4.37,,,,117.076,0.39,,100.0,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Comoros,2002,COM,559053.0,705937344.0,,,,,0.0,0.0,0.0,,666.667,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.03,53.662,0.03,,0.631,0.003,823.612,0.652,,,53.662,0.03,,,100.0,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.02,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,,,,,53.662,0.03,,,0.0,0.0,0.0,100.0,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,53.662,0.46,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Colombia,2002,COL,40454056.0,344517672960.0,,0.0,0.0,0.0,12.113,0.49,1.096,0.0,183.404,-17.756,-5.497,629.391,25.461,53.641,2.17,-10.082,-35.526,7832.366,316.851,4.854,8.034,44.1,1090.125,44.71,17.86,0.023,0.071,7834.47,0.92,-2.759,-6.135,261.531,10.58,5344.534,216.208,23.664,68.218,1.005,0.597,59.987,202.205,8.18,1482.838,1.005,0.597,1482.838,59.987,18.296,18.927,8.2,7.383,6.217,99.147,831.313,33.63,2450.856,75.218,31.283,7.259,6.207,100.728,843.673,34.13,2489.937,76.336,31.782,-0.61,-1.383,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.936,-1.235,130.76,5.685,0.23,3232.305,-4.305,-15.926,8751.955,354.052,0.514,41.257,1.567,0.49,0.0,-1.008,-0.016,12.113,0.0,38.744,1.096,0.0,0.495,1105.204,316.936,7.259,6.207,100.728,843.673,34.13,2489.937,76.336,31.782,74.286,0.006,0.014,0.247,0.01,0.336,0.022,0.004,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,2002,CHN,1280926080.0,6814493573120.0,,1.715,1.339,1.715,1.991,2.55,0.154,0.013,773.163,9.631,831.703,7391.104,9467.457,1001.283,1282.57,6.794,592.092,7266.088,9307.321,77.543,69.714,1645.61,1284.703,1654.01,12.747,8.905,1110.428,10602.087,1.993,9.156,1061.729,1044.143,1337.47,9881.281,12657.19,80.862,93.201,6.394,17.678,294.136,3.271,4.19,229.627,7.689,23.503,256.985,329.179,0.253,2.166,1278.82,3.799,25.506,840.537,224.814,287.97,656.195,17.41,6.189,6.719,48.698,923.299,247.118,316.54,720.806,19.138,6.799,-8.4,-0.51,43.813,21.123,70.378,19.619,25.13,54.943,1.519,0.518,7.914,212.349,2895.598,39.589,50.71,2260.55,1.235,23.679,1515.038,1940.652,3.066,21.322,8.085,2.546,,-0.313,-0.028,1.988,,6.312,0.154,,0.06,1291.261,13580.49,4.411,27.574,852.921,227.499,291.41,665.863,17.618,6.28,54.839,0.049,0.14,0.039,0.05,0.109,0.003,0.001,16.433,0.331,2.444,0.656,0.84,1.908,0.051,0.018
Chile,2002,CHL,15693798.0,243288817664.0,,,,,,,,,323.342,0.793,0.233,1882.729,29.547,409.079,6.42,-24.826,-0.733,141.426,2.22,15.152,9.21,44.18,2815.125,42.37,15.697,2.38,7.457,20441.285,1.319,1.292,3.156,1266.105,19.87,15765.249,247.417,46.896,77.125,0.85,0.676,80.177,794.581,12.47,5108.847,64.427,8.409,1367.514,21.461,29.431,24.993,13.7,6.951,3.988,67.679,1433.687,22.5,4312.469,53.104,21.097,6.868,4.3,73.385,1433.687,22.5,4676.036,53.104,22.875,1.81,4.097,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66,2.248,137.692,62.445,0.98,8773.673,-4.475,-0.284,386.845,6.071,2.313,42.921,5.685,1.781,0.0,5.823,0.313,113.484,0.0,362.265,4.203,0.0,1.772,2699.792,320.801,6.868,4.3,73.385,1433.687,22.5,4676.036,53.104,22.875,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.02,0.0,0.0,1.302,0.0,0.006
Chad,2002,TCD,8838371.0,6982839808.0,,,,,0.0,0.0,0.0,,700.0,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.1,11.314,0.1,,-1.286,-0.013,110.642,0.14,,,11.314,0.1,,,100.0,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.07,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,11.314,0.1,,,0.0,0.0,0.0,100.0,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,11.314,0.978,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Cayman Islands,2002,CYM,42480.0,,,,,,0.0,0.0,0.0,,666.667,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.48,11299.435,0.48,,3.661,0.077,51466.68,,,,11299.435,0.48,,,100.0,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.32,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,,,,,11299.435,0.48,,,0.0,0.0,0.0,100.0,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,11299.435,2.186,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Cape Verde,2002,CPV,473237.0,1787223040.0,,,,,0.0,0.0,0.0,,631.579,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.19,401.49,0.19,,8.676,0.132,3492.702,0.925,,,380.359,0.18,,,94.737,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.12,,,,0.0,0.0,,0.0,,,,,21.131,0.01,,5.263,,0.0,0.0,,,,0.0,0.0,,0.0,,,,,380.359,0.18,,,0.0,0.0,0.0,94.737,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,401.49,1.653,,,,21.131,0.01,,5.263,,,,,0.0,0.0,,0.0,,,,,21.131,0.01,,5.263,
Canada,2002,CAN,31322400.0,1199865593856.0,0.0,0.0,49.29,1.544,320.857,10.05,1.676,0.042,245.119,0.582,2.148,11853.223,371.271,3534.212,110.7,-13.922,-64.443,12721.185,398.458,18.456,10.052,578.48,18468.572,599.79,20.933,3.396,121.295,117915.383,3.078,3.361,78.98,5269.073,165.04,77547.969,2428.989,27.516,65.766,4.075,34.243,874.665,1239.688,38.83,27924.592,0.726,13.033,57697.551,1807.226,6.474,23.682,147.02,5.355,45.536,1019.475,11150.806,349.27,32547.789,58.232,27.603,4.066,42.314,1264.404,13879.843,434.75,40367.406,72.484,34.234,-21.31,-3.684,-1.526,-4.64,210.068,2394.452,75.0,6706.626,12.504,5.688,3.734,42.589,1183.052,495.173,15.51,37770.156,5.415,79.462,49383.797,1546.819,2.586,32.032,32.069,10.046,,3.866,1.194,320.732,,1023.843,1.675,,0.868,19148.916,3693.393,5.307,46.955,1054.336,11485.391,359.75,33660.781,59.979,28.547,16.129,0.009,0.066,0.639,0.02,2.119,0.003,0.002,23.1,0.216,1.182,13.09,0.41,37.741,0.068,0.032
Cameroon,2002,CMR,15914029.0,35058274304.0,,,,,0.0,0.0,0.0,,45.872,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,3.27,205.479,3.27,,-1.47,-0.348,1467.472,0.666,,,7.541,0.12,,,3.67,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.15,,,,197.939,3.15,,96.33,,,,,197.939,3.15,,96.33,,0.0,0.0,,,,0.0,0.0,,0.0,,,,,7.541,0.12,,-8.908,-4.348,2793.935,44.463,3.67,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,205.479,23.353,,,,197.939,3.15,,96.33,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Cambodia,2002,KHM,12561783.0,22474401792.0,,,,,0.0,0.0,0.0,,631.579,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.58,46.172,0.57,,-0.208,-0.02,754.145,0.422,,,42.988,0.54,,,94.737,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.36,,,,2.388,0.03,,5.263,,,,,2.388,0.03,,5.263,,0.01,1.724,,,,0.0,0.0,,0.0,,,,,42.988,0.54,,,0.0,0.0,0.0,94.737,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,45.376,9.473,,,,2.388,0.03,,5.263,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Burundi,2002,BDI,6648951.0,4917697536.0,,,,,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.17,25.568,0.13,,-5.396,-0.076,200.193,0.271,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,,19.552,0.13,,100.0,,,,,19.552,0.13,,100.0,,0.04,23.529,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,19.552,1.331,,,,19.552,0.13,,100.0,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Burkina Faso,2002,BFA,12632278.0,15543232512.0,,,,,0.0,0.0,0.0,,555.556,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.47,37.206,0.36,,4.764,0.225,392.564,0.319,,,23.749,0.3,,,83.333,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.2,,,,4.75,0.06,,16.667,,,,,4.75,0.06,,16.667,,0.11,23.404,,,,0.0,0.0,,0.0,,,,,23.749,0.3,,,0.0,0.0,0.0,83.333,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,28.498,4.959,,,,4.75,0.06,,16.667,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Bulgaria,2002,BGR,7974804.0,73450037248.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.629,-7.909,-6.599,9634.07,76.83,2154.285,17.18,-1.535,-0.803,6457.983,51.501,40.827,35.269,35.78,4486.63,42.08,23.725,-2.996,-6.729,27315.826,2.966,-5.816,-9.573,2475.296,19.74,19439.008,155.022,46.911,71.164,-11.335,-3.246,25.393,193.108,1.54,3184.154,2.762,0.006,26.216,0.209,3.66,11.657,18.71,28.165,1.326,6.176,265.837,2.12,774.471,5.038,2.835,5.348,2.844,62.816,2801.323,22.34,7876.819,53.089,28.836,-6.3,-17.608,3.421,1.518,56.64,2535.486,20.22,7102.348,48.051,26.001,0.517,0.272,52.799,127.903,1.02,6620.785,22.72,0.086,58.407,0.466,2.424,24.238,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5276.619,217.838,28.165,1.326,6.176,265.837,2.12,774.471,5.038,2.835,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brunei,2002,BRN,347470.0,,,,,,0.0,0.0,0.0,,904.059,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,2.71,7799.235,2.71,,16.77,3.749,75133.312,,,,7799.235,2.71,,,100.0,,,,,7712.896,2.68,,0.544,0.604,321539.25,111.725,98.893,,2.45,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,86.338,0.03,,3.387,3.92,344357.344,119.654,1.107,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,7799.235,26.107,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
British Virgin Islands,2002,VGB,21308.0,,,,,,0.0,0.0,0.0,,642.857,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.14,6570.302,0.14,,5.777,0.026,22226.912,,,,6570.302,0.14,,,100.0,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.09,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,,,,,6570.302,0.14,,,0.0,0.0,0.0,100.0,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,6570.302,0.474,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Japan,2002,JPN,127301744.0,4226576285696.0,,,0.0,0.0,133.07,16.94,1.536,0.0,433.726,6.222,70.753,9488.543,1207.908,2077.112,264.42,-57.205,-11.041,64.882,8.26,23.971,19.59,1103.07,8665.003,1103.07,20.399,-0.32,-19.807,48435.285,1.459,0.081,4.034,5421.528,690.17,39233.41,4994.481,62.568,81.002,-2.164,-16.824,760.46,1985.519,252.76,5973.684,10.691,3.318,269.864,34.354,22.914,12.333,478.43,-1.149,-4.28,235.258,633.141,80.6,1848.035,7.307,3.815,-1.421,-23.841,1171.415,3243.475,412.9,9201.875,37.432,18.998,0.0,0.0,-1.959,-23.419,880.207,2468.623,314.26,6914.334,28.49,14.275,-1.622,-49.897,3026.113,1358.897,172.99,23771.182,-1.211,-0.099,63.401,8.071,15.683,49.078,52.717,16.939,,5.681,2.833,133.064,,414.11,1.536,,0.855,8665.003,6165.896,0.335,-0.422,291.208,774.852,98.64,2287.541,8.942,4.723,38.996,0.559,2.027,5.42,0.69,15.927,0.063,0.033,63.889,0.465,1.205,3.221,0.41,9.469,0.037,0.02
Jordan,2002,JOR,5275531.0,41327374336.0,,,,,0.0,0.0,0.0,,656.404,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,8.44,1599.839,8.12,,4.876,3.107,12667.007,1.617,,,1529.704,8.07,,,99.384,,,,,128.897,0.68,,6.897,0.217,637.323,3.362,8.374,,5.33,,,,9.478,0.05,,0.616,,,,,9.478,0.05,,0.616,,0.32,3.791,,,,0.0,0.0,,0.0,,,,,1400.807,7.39,,-50.0,-0.013,2.419,0.013,91.01,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,1539.182,66.825,,,,9.478,0.05,,0.616,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Kazakhstan,2002,KAZ,15338962.0,179807027200.0,,,,,0.0,0.0,0.0,,775.244,1.312,3.403,17129.631,262.751,2616.865,40.14,-6.982,-27.807,24149.76,370.432,68.815,61.978,58.72,3828.16,58.33,14.336,1.863,7.752,27638.352,2.358,1.413,5.546,3223.165,49.44,25946.77,397.997,84.759,93.88,0.357,0.146,41.078,406.155,6.23,2678.037,21.527,17.718,6520.812,100.022,10.681,9.69,45.22,10.004,2.206,25.947,579.57,8.89,1691.581,15.241,6.12,10.004,2.206,25.947,579.57,8.89,1691.581,15.241,6.12,0.39,0.664,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.166,1.996,94.167,200.144,3.07,6139.102,17.909,83.503,35840.867,549.762,5.263,22.212,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,3802.735,423.944,10.004,2.206,25.947,579.57,8.89,1691.581,15.241,6.12,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solomon Islands,2002,SLB,450773.0,,,,,,0.0,0.0,0.0,,666.667,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.06,133.105,0.06,,3.339,0.037,2532.751,,,,133.105,0.06,,,100.0,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.04,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,,,,,133.105,0.06,,,0.0,0.0,0.0,100.0,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,133.105,1.142,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Slovakia,2002,SVK,5375206.0,80059375616.0,-90.91,-0.308,5.735,0.031,27.906,0.15,0.466,0.014,224.984,-3.137,-1.614,9269.189,49.824,958.103,5.15,-0.584,-0.062,1978.183,10.633,16.004,22.004,28.02,5212.824,32.18,17.522,0.832,1.869,42124.301,2.828,-0.489,-0.788,1639.007,8.81,29812.766,160.25,27.377,70.773,-4.88,-3.501,68.237,466.959,2.51,12694.816,-3.673,-0.072,349.297,1.878,7.8,30.137,7.24,6.921,0.902,15.376,980.428,5.27,2860.62,16.377,6.791,3.91,2.657,66.177,4347.74,23.37,12311.537,72.623,29.227,-4.16,-14.847,4.97,2.07,50.285,3339.407,17.95,9354.914,55.78,22.208,11.426,4.326,42.189,213.945,1.15,7848.76,0.0,0.0,123.714,0.665,3.574,18.632,0.485,0.15,0.0,-1.299,-0.006,27.906,0.0,90.269,0.466,0.0,0.214,5986.748,226.427,0.566,0.587,15.892,1008.333,5.42,2956.624,16.843,7.019,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Singapore,2002,SGP,4176799.0,157982998528.0,,,,,184.352,0.77,2.222,,551.068,,0.078,18.753,0.078,0.0,0.0,,0.0,0.0,0.0,0.0,,34.66,8298.221,34.66,7.198,-3.691,-18.48,115456.867,3.052,-3.702,-18.48,8113.869,33.89,115095.367,480.73,97.778,,8.082,3.52,47.077,4469.93,18.67,11271.015,,0.0,0.0,0.0,53.866,,19.1,,,,,,,,,,,,184.352,0.77,,2.222,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,-4.846,-22.079,433.575,3643.939,15.22,103805.602,,0.0,0.0,0.0,43.912,,1.51,0.473,,0.0,0.0,113.245,,361.5,1.365,,,8298.221,482.24,,,,184.352,0.77,,2.222,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,
Sierra Leone,2002,SLE,5140120.0,4723203584.0,,,,,0.0,0.0,0.0,,562.5,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.16,31.128,0.16,,0.616,0.015,460.83,0.502,,,27.237,0.14,,,87.5,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.09,,,,3.891,0.02,,12.5,,,,,3.891,0.02,,12.5,,0.0,0.0,,,,0.0,0.0,,0.0,,,,,27.237,0.14,,,0.0,0.0,0.0,87.5,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,31.128,2.369,,,,3.891,0.02,,12.5,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Seychelles,2002,SYC,82448.0,1181094272.0,,,,,0.0,0.0,0.0,,652.174,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.23,2789.637,0.23,,-12.922,-0.523,42728.844,2.983,,,2789.637,0.23,,,100.0,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.15,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,,,,,2789.637,0.23,,,0.0,0.0,0.0,100.0,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,2789.637,3.523,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Serbia,2002,SRB,7904272.0,54169284608.0,,,,,0.0,0.0,0.0,,696.979,,,,,2854.153,22.56,5.847,5.521,12644.115,99.943,66.825,,38.24,4837.891,33.76,,,,,,,,2949.038,23.31,,,69.046,,,,,63.257,0.5,,-0.332,-0.022,823.291,6.508,1.481,,23.53,,,,1322.07,10.45,,30.954,,,,,1322.07,10.45,,30.954,,4.48,11.715,,,,0.0,0.0,,0.0,,,,,31.628,0.25,,-6.063,-0.623,1222.058,9.659,0.741,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,4271.108,,,,,1322.07,10.45,,30.954,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Senegal,2002,SEN,10180944.0,21289207808.0,,,,,6.876,0.07,3.365,,586.539,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,2.08,204.303,2.08,,3.768,0.817,2211.216,1.057,,,178.765,1.82,,,87.5,,,,,0.982,0.01,,0.0,0.0,45.736,0.466,0.481,,1.22,,,,18.662,0.19,,9.135,,,,,25.538,0.26,,12.5,,0.0,0.0,,,,0.0,0.0,,0.0,,,,,177.783,1.81,,,0.0,0.0,0.0,87.019,,,0.07,0.0,,,6.876,0.0,,3.365,0.0,,204.303,22.512,,,,25.538,0.26,,12.5,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Saudi Arabia,2002,SAU,22623412.0,518347030528.0,,,,,0.0,0.0,0.0,,699.697,57.143,0.052,6.374,0.144,0.0,0.0,,0.0,0.0,0.0,0.0,,154.91,6847.332,154.91,10.457,4.152,59.05,65480.074,2.858,4.152,59.05,6847.332,154.91,65480.074,1481.383,100.0,,5.606,28.595,538.65,3823.915,86.51,23809.404,5.606,28.595,23809.404,538.65,55.845,,108.39,,,,,,,,,,,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,3.333,30.403,942.589,3023.417,68.4,41664.293,-8.802,-437.797,200514.297,4536.317,44.155,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,,6847.332,1481.383,,,,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,
Sao Tome and Principe,2002,STP,149852.0,330763136.0,,,,,0.0,0.0,0.0,,500.0,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.04,266.93,0.04,,13.177,0.036,2061.275,0.934,,,200.198,0.03,,,75.0,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.02,,,,66.733,0.01,,25.0,,,,,66.733,0.01,,25.0,,0.0,0.0,,,,0.0,0.0,,0.0,,,,,200.198,0.03,,,0.0,0.0,0.0,75.0,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,266.93,0.309,,,,66.733,0.01,,25.0,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Samoa,2002,WSM,186645.0,,,,,,0.0,0.0,0.0,,272.727,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.11,589.354,0.11,,5.59,0.056,5618.493,,,,267.888,0.05,,,45.455,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.03,,,,321.466,0.06,,54.545,,,,,321.466,0.06,,54.545,,0.0,0.0,,,,0.0,0.0,,0.0,,,,,267.888,0.05,,,0.0,0.0,0.0,45.455,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,589.354,1.049,,,,321.466,0.06,,54.545,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Saint Vincent and the Grenadines,2002,VCT,113466.0,,,,,,0.0,0.0,0.0,,500.0,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.1,881.321,0.1,,8.115,0.066,7730.994,,,,705.057,0.08,,,80.0,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.05,,,,176.264,0.02,,20.0,,,,,176.264,0.02,,20.0,,0.0,0.0,,,,0.0,0.0,,0.0,,,,,705.057,0.08,,,0.0,0.0,0.0,80.0,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,881.321,0.877,,,,176.264,0.02,,20.0,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Saint Pierre and Miquelon,2002,SPM,6264.0,,,,,,0.0,0.0,0.0,,750.0,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.04,6385.696,0.04,,9.052,0.025,48984.074,,,,6385.696,0.04,,,100.0,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.03,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,,,,,6385.696,0.04,,,0.0,0.0,0.0,100.0,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,6385.696,0.307,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Saint Lucia,2002,LCA,161814.0,1106971904.0,,,,,0.0,0.0,0.0,,655.172,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.29,1792.181,0.29,,-9.643,-0.153,8871.31,1.297,,,1792.181,0.29,,,100.0,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.19,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,,,,,1792.181,0.29,,,0.0,0.0,0.0,100.0,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,1792.181,1.436,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
